event_id,state,district_or_region,locality,latitude,longitude,location_precision,location_accuracy_m,event_date,year,month,monsoon_phase,landslide_type,trigger_factor,record_type,reliability_score,fatalities,is_fatal,severity_class,injuries,description,source_url,data_source
1057907,Manipur,Manipur,"Ukhrul Central, Ukhrul, Manipur",25.06466676,94.27420555,Low (>25km),100000,2017-07-08,2017,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"E-Pao' 'Incessant rains cause landslides along river. Article: huge tracts of land covering nine different major paddy field areas Hongchao, Litji, Nitrei, Rashoi, Khaying, Yakrei, Chanwoi, Napik and Mirang measuring about 12 hectares have been destroyed by land",http://e-pao.net/GP.asp?src=4..090717.jul17,UGLC
1050713,Assam,Assam,"Burapahar, Nagaon, Assam",26.56636244,93.13195098,Medium (2-25km),5000,2017-07-09,2017,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Daily World' 'Following continuous rain. Article: landslide at National Highway 37 near Burapahar area in Nagaon district of Assam,https://dailyworld.in/nagaon-a-landslide-at-national-highway-37-near-burapahar-area-in/,UGLC
1050808,Manipur,Manipur,"NH-37, Manipur State, India",24.82767572,93.51825,Medium (2-25km),10000,2017-07-09,2017,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Hindustan Times' 'Continuous heavy rains in Manipur State. Landslide around 35 km from Imphal destroys 60 feet of NH-37.,http://www.hindustantimes.com/india-news/manipur-heavy-rains-trigger-landslides-along-national-highways/story-84kUb5i3oGENZmSEVhJ3eO.html,UGLC
1050753,Manipur,Manipur,"Thanlon, Churachandpur, Manipur",24.27173018,93.28039349,High (<2km),1000,2017-07-09,2017,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,"Hindustan Times' 'Following continuous rain, landslide impedes vehicular movement along NH-2 near Thanlol",http://www.hindustantimes.com/india-news/manipur-heavy-rains-trigger-landslides-along-national-highways/story-84kUb5i3oGENZmSEVhJ3eO.html,UGLC
1055884,Manipur,Manipur,"Langol Laimanai, Imphal West, Manipur",24.83507319,93.89896294,Medium (2-25km),5000,2017-07-09,2017,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Hindustan Times' 'Landslide following continuous rain damages houses in Langol Laimanai near Imphal,http://www.hindustantimes.com/india-news/manipur-heavy-rains-trigger-landslides-along-national-highways/story-84kUb5i3oGENZmSEVhJ3eO.html,UGLC
1054667,Assam,Assam,Narayanpur,26.93567947,93.84867836,High (<2km),795,2017-07-10,2017,7,Monsoon (Jun-Sep),ND,rainfall (T),event,7,2,1,Minor (1-2),,"In the worst-affected Lakhimpur, three persons were killed in the last 24 hours in drowning and landslide cases. At Nowboicha area, Kanak Gogoi (50) drowned, while a couple Krishna Bahadur Dorji (55) and Sulemaya Dorji (45) were killed in a landslide in",http://www.livemint.com/Politics/yMjBvtPX9DtNrXU73fj49H/Assam-floods-kill-seven-in-a-day-over-1255-lakh-people-aff.html,UGLC
1052013,Manipur,Manipur,"NH-150, Churachandpur, Manipur, 795133",24.37169581,93.70684171,Medium (2-25km),25000,2017-07-10,2017,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Imphal Times' 'Landslide after heavy rains strands state medical team responding to calls in remote villages,http://www.imphaltimes.com/news/item/9009-state-medical-team-rushes-henglep-sub-division-stranded-midway-due-to-landslide,UGLC
1055056,Assam,Assam,"Narayanpur, Lakhimpur, Assam, 784164",26.95147008,93.86686394,Medium (2-25km),25000,2017-07-10,2017,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,2,1,Minor (1-2),0.0,Firstpost' 'Landslide during heavy rains and flooding throughout Assam State kills two,http://www.firstpost.com/india/assam-floods-death-toll-reaches-33-over-12-55-lakh-people-affected-across-20-districts-3798017.html,UGLC
1048428,Assam,Assam,"Chandmari, Guwahati, Kamrup Metropolitan, Assam, 781003",26.19037705,91.77306002,High (<2km),1000,2017-07-10,2017,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,"The Assam Tribune' 'Landslide after rains and flooding throughout Assam State damages a few houses in Chandmari, Guwahati city",http://www.assamtribune.com/scripts/detailsnew.asp?id=jul1117/city050,UGLC
1048443,Assam,Assam,"Dispur, Kamrup Metropolitan, Assam",26.14547804,91.79364785,High (<2km),1000,2017-07-10,2017,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,The Assam Tribune' 'Temporary house near Srimanta Sankar Academy damaged by landslides amid storms and flooding throughout Assam State,http://www.assamtribune.com/scripts/detailsnew.asp?id=jul1117/city050,UGLC
1057775,Manipur,Manipur,Senapati,25.20164854,94.04130978,Low (>25km),33304,2017-07-14,2017,7,Monsoon (Jun-Sep),ND,rainfall (T),event,9,2,1,Minor (1-2),,"""""GFLD"", locality: 'Senapati',"" description: """"""""A woman was killed and another is missing in a landslide in Manipur's Senapati district on Thursday afternoon"", official reports said on Friday. Four others were seriously injured.\n\nWhile officials assume that the missing woman must be dead,"" efforts are o""""""""""""",http://www.thehansindia.com/posts/index/National/2017-07-14/Landslide-kills-1-in-Manipur-injures-4/312363,UGLC
1050573,Mizoram,Mizoram,"Lengpui Village, Aizawl, Mizoram, India",23.83291945,92.63125938,Medium (2-25km),5000,2017-08-26,2017,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Zee News' 'At least seven buildings, including a church, collapsed in Aizawl and nearby villages due to multiple landslides triggered by heavy rains in Mizoram since Thursday, officials said on Saturday.  Many places of the state were cut off due to road blocks cau",http://zeenews.india.com/news/landslides-in-mizoram-snap-road-links-7-buildings-collapse-2036680.html,UGLC
1057698,Manipur,Manipur,"Senapati, Mao-Maram, Senapati, Manipur",25.26049558,94.01914123,Medium (2-25km),5000,2017-08-26,2017,8,Monsoon (Jun-Sep),mudslide,rainfall (T),report,9,0,0,No fatalities,0.0,The Assam Tribune' 'A massive mudslide at Chakhumei in Senapati district on August 26 last washed away 22 houses. Due to flooding from continuous intense rainfall.,http://www.assamtribune.com/scripts/detailsnew.asp?id=jan0118/oth051,UGLC
938258,Sikkim,Sikkim,YANGTHANG,27.28329478,88.23595536,High (<2km),1407,2017-09-20,2017,9,Monsoon (Jun-Sep),ND,rainfall (T),event,9,1,1,Minor (1-2),,In a similar tragedy at Khorlong a boy in his early teens was greviously injured. He was rushed to the Namthang Hospital where he died.,https://news.webindia123.com/news/articles/india/20170920/3189337.html,UGLC
938330,Sikkim,Sikkim,South Sikkim,27.28709076,88.38035955,Medium (2-25km),15262,2017-09-20,2017,9,Monsoon (Jun-Sep),ND,rainfall (T),event,9,2,1,Minor (1-2),,"The second incident occurred half an hour later at Upper Bokrong, fully damaging the house of one Rajkumar Tamang. Two women died in the collapse, police added. Search was on for more survivors.",https://news.webindia123.com/news/articles/india/20170920/3189337.html,UGLC
1050788,Manipur,Manipur,"near the Khongjaron Khunthak village, Tamei Road, Manipur, India",24.938948,93.496837,Medium (2-25km),10000,2017-09-21,2017,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,e-pao.net' 'Incessant rain in the past few days has severely hit normal life in Noney district too.  While most places in the valley districts of the state have been reported to have been affected as major rivers overflows and flooded many places in Kakching and Tho,http://e-pao.net/GP.asp?src=22..230917.sep17,UGLC
1057697,Manipur,Manipur,"6-7 km away from Saikul, near Champhai, Imphal-Saikul Rd, Manipur, India",24.981195,94.018619,Medium (2-25km),10000,2017-09-29,2017,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Kangla Online' 'Saikul sub-divisional HQs, has been completely cut off from the rest of the State when the only road connecting Saikul to Imphal road broke down this afternoon triggering untold misery to the people.  The road leading to Saikul Hill Town from the State c",http://kanglaonline.com/2017/09/imphal-saikul-road-breaks-down/,UGLC
1051127,Manipur,Manipur,"NH-37, Tamenglong, Manipur, 795147",24.86388954,93.62191829,Medium (2-25km),5000,2018-05-10,2018,5,Pre-monsoon (Apr-May),translational sliding,rainfall (T),report,9,0,0,No fatalities,0.0,"The Northeast Today' 'A landslide occurred in Makru area in Noney district, causing the land beneath the Imphal-Jiribam National Highway-37 to slide. Incessant rains triggered the landslide.",https://thenortheasttoday.com/manipur-vehicles-stranded-as-storm-causes-landslide-along-imphal-jiribam-nh/,UGLC
1050615,Mizoram,Mizoram,"near Zemabawk, Aizawl, Mizoram, 796017",23.73672831,92.7516868,High (<2km),1000,2018-05-12,2018,5,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,7,4,1,Moderate (3-5),0.0,"The Morung Express' 'A landslide occurred at a stone quarry at 7:30am. The massive landslide killed four people, two minor girls and two others, who were working at the quarry. The landslide happened after incessant rains over the past few days. There have been reports sayin",http://morungexpress.com/4-bodies-recovered-from-mizoram-landslide/,UGLC
1048345,Tripura,Tripura,"Kambhukcherra and Belfunpara villages, West Tripura, Tripura",24.02515388,91.49747518,Medium (2-25km),5000,2018-05-18,2018,5,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,9,4,1,Moderate (3-5),0.0,"Northeast Now' 'Incessant rains triggered two separate landslide incidents in neighboring villages. The first landslide hapened in Kambhukcherra village in West Tripura, killing 3 family members. In Belfungpara village, a second landslide killed one. All four are from t",https://nenow.in/north-east-news/incessant-rain-triggers-landslides-in-tripura-4-killed.html,UGLC
1048347,Tripura,Tripura,"Champabari, Jirania, Tripura, India",23.79260297,91.53090192,Medium (2-25km),5000,2018-05-20,2018,5,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,9,1,1,Minor (1-2),1.0,The Times of India' 'A resident of Champabari in Jirania of West Tripura district was killed and her husband injured when their house collapsed. The landslide occurred after heavy rains.,https://timesofindia.indiatimes.com/city/agartala/tripura-landslides-trigerred-by-rain-claim-two-more-lives/articleshow/64255441.cms,UGLC
1048360,Tripura,Tripura,"Dhanlekha Kaipeng, Gomati district, Tripura, India",23.71701896,91.61577214,High (<2km),1000,2018-05-20,2018,5,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,7,1,1,Minor (1-2),2.0,"The Times of India' 'Heavy rain triggered a landslide that caused the mud walls of a house in Dhanlekha Kaipeng to collapse inwards, killing the resident inside. The resident was sleeping at the time and an iron beam fell on her. Her parents were seriously injured.",https://timesofindia.indiatimes.com/city/agartala/tripura-landslides-trigerred-by-rain-claim-two-more-lives/articleshow/64255441.cms,UGLC
938409,Sikkim,Sikkim,"Road from Pakyong to Dikling and Rorathang, Pakyong, Sikkim, India",27.23279809,88.59292517,High (<2km),1000,2018-05-26,2018,5,Pre-monsoon (Apr-May),mudslide,rainfall (T),report,7,0,0,No fatalities,0.0,The Northeast Today' 'Road connectivity in Pakyong and nearby areas were disrupted due to slush and landslide during heavy downpour of Saturday night. The road from Pakyong to Dikling and Rorathang was cut-off near Bhanuturning due to slush and rainwater coming above from the,https://thenortheasttoday.com/sikkim-45-road-closure-due-to-landslide-in-pakyong-subdivision/,UGLC
1050791,Manipur,Manipur,"Namlalong Ward No. 2, Tamenglong, Manipur",24.98793655,93.49870413,High (<2km),1000,2018-06-03,2018,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,0,0,No fatalities,2.0,"Imphal Free Press' 'In a landslide that occurred around 1 am today morning, a house at Namlalong Tamenglong Ward No. 2 was partially destroyed and the occupants had a narrow escape. The children were thrown out from their bed by the force of landslide while they were sleepi",https://www.ifp.co.in/page/items/49621/landslide-destroys-house/,UGLC
1050616,Mizoram,Mizoram,"Lunglawn, Lunglei town, Mizoram, India",22.87370331,92.7581259,High (<2km),1000,2018-06-05,2018,6,Monsoon (Jun-Sep),mudslide,rainfall (T),report,7,10,1,Severe (5+),0.0,"NorthEast India24' 'A mudslide triggered by heavy rains swept away a two-storied semi-pucca building, killing ten persons, including two children, at Lunglawn in Lunglei town of south Mizoram around 6 pm yesterday. Continuous rainfall occurred throughout the night. The owne",http://www.northeastindia24.com/mizoram-21-killed-in-land-slide-road-accident/,UGLC
938386,Sikkim,Sikkim,"Mangshilla, North District, Sikkim, IND",27.45377772,88.52426486,Medium (2-25km),5000,2018-09-14,2018,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Outlook India' 'Rain in north Sikkim caused a landslide in Mangshilla.,https://www.outlookindia.com/newsscroll/landslides-in-north-sikkim-road-links-snapped-at-several-places/1382941,UGLC
938402,Sikkim,Sikkim,"Lachen, North District, Sikkim",27.71646253,88.55668313,Medium (2-25km),5000,2018-09-14,2018,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Outlook India' 'Rain in north Sikkim caused a landslide in Lachen.,https://www.outlookindia.com/newsscroll/landslides-in-north-sikkim-road-links-snapped-at-several-places/1382941,UGLC
938400,Sikkim,Sikkim,"Mangan, North District, Sikkim, IND",27.49532869,88.5364844,Medium (2-25km),5000,2018-09-14,2018,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Outlook India' 'Rain in north Sikkim caused landslide in Mangan.,https://www.outlookindia.com/newsscroll/landslides-in-north-sikkim-road-links-snapped-at-several-places/1382941,UGLC
938420,Sikkim,Sikkim,"Gangtok, East District, Sikkim, 737101",27.3313961,88.6138098,Medium (2-25km),5000,2018-09-15,2018,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Outlook India' 'Rain in North Sikkim caused many landslides in Gangtok including one at Ambithang that cut Gangtok off from Mangan. Multiple other landslides were reported in the area.,https://www.outlookindia.com/newsscroll/landslides-in-north-sikkim-road-links-snapped-at-several-places/1382941,UGLC
938385,Sikkim,Sikkim,"Mantam Lake, Dzongu, North District",27.54043014,88.49888236,Medium (2-25km),5000,2018-09-15,2018,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Outlook India' 'Rain in North Sikkim caused landslides in Dzongu including a landslide near Mantam Lake that cut off areas of upper Dzongu.,https://www.outlookindia.com/newsscroll/landslides-in-north-sikkim-road-links-snapped-at-several-places/1382941,UGLC
938429,Sikkim,Sikkim,National Highway between Mangan and Chungthang.,27.54255403,88.62957834,Medium (2-25km),10000,2018-09-17,2018,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,NDTV' 'Indian Army and Air Force airlifted hundreds of people stranded in north Sikkim due to rain and several landslides along National Highway between Mangan and Chungthang.,"https://www.ndtv.com/india-news/in-sikkim-over-350-stranded-in-heavy-rain-and-landslides-rescued-1918073#:~:text=Gangtok%2C%20Sikkim%3A,landslides%20hit%20the%20hill%20state.&text=Landslides%20at%20several%20locations%20along,stretch%20between%20Mangan%2",UGLC
1050715,Assam,Assam,Railway between Phiding and Mahur station in Badarpur.,25.19640994,93.13430585,Medium (2-25km),5000,2018-12-18,2018,12,Dry season (Dec-Mar),rock fall,rainfall (T),report,9,0,0,No fatalities,0.0,Barak Bulletin' 'A rock fall occurred at noon on the railroad tracks between Phiding and Mahur stations. The route was delayed until the tracks were cleared at 2:44 pm the same day.,https://www.barakbulletin.com/en_US/track-cleared-trains-are-running-again-in-badarpur-lumding-route/,UGLC
1050610,Mizoram,Mizoram,"Thuampui, Aizawl, Mizoram",23.74253,92.73868,High (<2km),1000,2021-06-12,2021,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,2,1,Minor (1-2),5.0,"India Today' 'At least four members of a family, including two children below the age of five years, were killed when a massive landslide swept away their house in Mizoram’s Aizawl on Friday night. Two others sustained injuries.",https://www.indiatoday.in/india/story/massive-landslide-in-mizoram-kills-four-children-1813987-2021-06-12,UGLC
